ret,risk,atr_e,oi_e,tag,mfe
-0.008714583625256745,0.03424997566063177,0.022833317107087848,3.997074851271892,trailing,
-0.029082949146377077,0.033004910209277594,0.02200327347285173,3.0737991072839326,trailing,
-0.019645078994809516,0.03174909796395886,0.021166065309305905,1.4769524552021076,trailing,
-0.003581582238975565,0.03005151915630388,0.020034346104202586,2.7954373944745354,trailing,
-0.02701050931460833,0.034853318177178946,0.02323554545145263,3.4542377956803514,trailing,
-0.023192007564024,0.0313045192202864,0.020869679480190938,3.7489054501964665,trailing,
0.06524114964844688,0.03617225193042833,0.02411483462028555,4.6663844722981835,trailing,
0.009231266839427333,0.05,0.03600198747075827,3.124465177042102,trailing,
-0.0259814769921525,0.030546538859539216,0.02036435923969281,1.428676711235095,trailing,
0.00846414638166018,0.0389397670129374,0.025959844675291603,3.307609184609171,trailing,
0.10441487750116345,0.03481153248159805,0.02320768832106537,2.6767873440924497,trailing,
0.014035403213953669,0.04922398797475326,0.03281599198316884,2.445821318812983,trailing,
-0.00046293442995758556,0.02887428784741045,0.019249525231606966,2.5197735324861275,trailing,
0.015779482223415357,0.026482194148793027,0.01765479609919535,5.657160459282222,trailing,
-0.019721961244350772,0.018921961244350853,0.012614640829567234,5.7587180142909595,initial_SL,
-0.018446475083511,0.029857914787898558,0.019905276525265705,8.171712122434982,trailing,
0.00518293227457296,0.03314086527166332,0.02209391018110888,1.7613980522720984,trailing,
-0.02199569300428082,0.04712083910430155,0.031413892736201036,2.9134388456815143,trailing,
-0.02774766983213057,0.05,0.03579143958346524,5.555600858898912,trailing,
-0.024385443404409304,0.05,0.04064602704635145,2.151995815610375,trailing,
-0.009900226431244089,0.05,0.04105194955538638,0.6987284470519467,trailing,
0.02143271767872746,0.05,0.042271964412091786,0.9331062832069663,trailing,
-0.025853366087314016,0.05,0.044958000318831536,2.241191119852511,trailing,
-0.022120225367924296,0.05,0.0449771548410642,2.2122506671170723,trailing,
-0.015253987610185182,0.05,0.03561484026482441,2.8773453633067456,trailing,
-0.01247742064567293,0.05,0.03770939147186255,2.808172725471362,trailing,
0.008267028675691474,0.05,0.033433329935390554,4.09774629007921,trailing,
