et,xt,side,entry,exit,ret,realized,reason,exit_tag,year,mfe,mae,giveback,edge_ratio,mfe_capture,near_miss_sl,t_to_mfe_min,hold_min,vr,vol,loss_streak,prev_ret
2024-08-05 16:00:00+00:00,2024-08-05 17:07:00+00:00,1,54289.7,53857.31,-0.00876449418582161,-0.007964494185821609,stop,trailing,2024,0.022717016303276737,0.010309506223095672,0.030681510489098347,2.20350187600502,-0.3505959620530271,0,25,67,0.6970210482801679,0.02006767454092978,2,-0.020585129241570018
2024-08-06 00:00:00+00:00,2024-08-06 09:07:00+00:00,1,54003.5,54567.156,0.009637397576083081,0.010437397576083082,stop,trailing,2024,0.04168803873822998,0.001448054292777266,0.0312506411621469,28.789002557545864,0.25036912006396395,0,64,547,0.7630149948156197,0.01984615357425264,3,-0.00876449418582161
2024-08-06 16:00:00+00:00,2024-08-07 02:26:00+00:00,-1,56370.0,57181.789000000004,-0.01520108213588796,-0.01440108213588796,stop,trailing,2024,0.015144580450594237,0.014724144048252617,0.029545662586482196,1.0285542168674664,-0.9509066416774125,0,497,626,0.7899175866918839,0.020800907148890175,0,0.009637397576083081
2024-08-07 08:00:00+00:00,2024-08-08 01:44:00+00:00,-1,56898.8,56155.39400000001,0.012265407354812323,0.013065407354812323,stop,trailing,2024,0.04181107510175961,0.01406356548820005,0.028745667746947288,2.9730067483129328,0.31248675914249496,0,863,1064,0.8675394574530201,0.020898717554862303,1,-0.01520108213588796
2024-08-08 16:00:00+00:00,2024-08-08 21:42:00+00:00,-1,59391.9,60579.738000000005,-0.020800000000000055,-0.020000000000000056,stop,initial_SL,2024,0.003002092877985094,0.024233944359415942,0.02300209287798515,0.12387966372542447,-6.662019068984767,1,239,342,0.7815974321310885,0.02277286080355775,0,0.012265407354812323
2024-08-09 00:00:00+00:00,2024-08-10 00:22:00+00:00,-1,61659.8,61285.0,0.005278514688662676,0.0060785146886626765,stop,trailing,2024,0.03502768416375017,0.001073633064005999,0.028949169475087494,32.625377643506006,0.17353458653579149,0,875,1462,0.8605108341536548,0.023494320705118307,1,-0.020800000000000055
2024-08-10 08:00:00+00:00,2024-08-11 13:11:00+00:00,1,60809.6,60140.0,-0.011811419249592146,-0.011011419249592145,stop,trailing,2024,0.01957585644371944,0.011011419249592145,0.030587275693311586,1.7777777777777841,-0.562499999999998,0,1520,1751,1.0279435993246482,0.023340289602998218,0,0.005278514688662676
2024-08-12 00:00:00+00:00,2024-08-12 13:57:00+00:00,1,58693.1,58139.666000000005,-0.010229285554860688,-0.009429285554860688,stop,trailing,2024,0.02120692210839101,0.018368428316105277,0.0306362076632517,1.1545311195621983,-0.4446324415521747,1,714,837,0.9255970462945219,0.023482738257539715,1,-0.011811419249592146
2024-08-14 00:00:00+00:00,2024-08-14 12:29:00+00:00,-1,60550.4,61761.408,-0.020800000000000023,-0.020000000000000025,stop,initial_SL,2024,0.002649032871789475,0.020257504492125544,0.0226490328717895,0.1307679765204644,-7.54992518703236,1,7,749,0.9217296234948482,0.023583534756599748,2,-0.010229285554860688
2024-08-14 16:00:00+00:00,2024-08-15 13:35:00+00:00,-1,59396.9,59409.988,-0.0010203481999901695,-0.0002203481999901695,stop,trailing,2024,0.0289122833009804,0.000661650692207769,0.02913263150097057,43.697201017816624,-0.007621265940718615,0,931,1295,0.9038411798022085,0.02380739949998559,3,-0.020800000000000023
2024-08-15 16:00:00+00:00,2024-08-15 22:29:00+00:00,-1,59643.3,57648.07,0.032652709692455026,0.03345270969245503,stop,trailing,2024,0.06160457251694663,0.002962612732695828,0.0281518628244916,20.794001131862274,0.5430231608741805,0,296,389,0.8757195474491382,0.024300429500763405,4,-0.0010203481999901695
2024-08-16 08:00:00+00:00,2024-08-16 17:58:00+00:00,-1,58423.4,59225.0,-0.014520529787722019,-0.013720529787722018,stop,trailing,2024,0.015805310885706778,0.014357260960505476,0.029525840673428796,1.10085836909872,-0.8680961663417776,0,281,598,0.847431494980147,0.024696380573153102,0,0.032652709692455026
2024-08-17 00:00:00+00:00,2024-08-18 02:58:00+00:00,-1,58854.9,60031.998,-0.020799999999999968,-0.01999999999999997,stop,initial_SL,2024,0.001452725261617979,0.022854511688916276,0.02145272526161795,0.06356404728272998,-13.767228070175419,1,19,1618,0.8905158352503124,0.023867714358598923,1,-0.014520529787722019
2024-08-18 16:00:00+00:00,2024-08-19 23:27:00+00:00,-1,59828.8,59482.5,0.0049881822801059504,0.005788182280105951,stop,trailing,2024,0.034745808038937814,0.0014574920439653994,0.028957625758831863,23.83944954128523,0.16658649220704372,0,1085,1887,0.9163290016600563,0.02324968050309077,2,-0.020799999999999968
2024-08-20 08:00:00+00:00,2024-08-21 18:21:00+00:00,-1,60899.9,60256.133,0.00977090405731372,0.01057090405731372,stop,trailing,2024,0.03938922724011046,0.0008177353328986687,0.028818323182796736,48.168674698799464,0.2683704352176084,0,490,2061,1.1000054710312757,0.018488256272978117,0,0.0049881822801059504
2024-08-22 00:00:00+00:00,2024-08-23 14:02:00+00:00,-1,61120.0,61467.928,-0.006492539267015705,-0.005692539267015705,stop,trailing,2024,0.0235994764397906,0.008303337696335079,0.029292015706806306,2.842167487684732,-0.24121464226289482,0,172,2282,0.6969591536297759,0.018497220451910868,0,0.00977090405731372
2024-08-23 16:00:00+00:00,2024-08-23 17:47:00+00:00,-1,61498.6,62728.572,-0.020800000000000023,-0.020000000000000025,stop,initial_SL,2024,0.0032293418061549134,0.02269319951998905,0.02322934180615494,0.1423043852106612,-6.193212487411936,1,6,107,0.8076294979928657,0.016386079817381192,1,-0.006492539267015705
2024-08-24 00:00:00+00:00,2024-08-27 23:27:00+00:00,-1,64020.0,59666.046,0.06720927835051543,0.06800927835051543,stop,trailing,2024,0.09515463917525778,0.018047485160887246,0.02714536082474235,5.272459754197676,0.7147237269772474,1,5655,5727,0.6718382960866537,0.016536258695628407,2,-0.020800000000000023
2024-08-28 00:00:00+00:00,2024-08-28 16:15:00+00:00,1,59384.4,58391.866,-0.017513716060110054,-0.016713716060110056,stop,trailing,2024,0.013697199938030888,0.018070402327884066,0.03041091599814094,0.7579908675799111,-1.2202286697811628,1,598,975,0.6609718617160957,0.01614509365496722,0,0.06720927835051543
2024-08-29 00:00:00+00:00,2024-08-29 18:38:00+00:00,1,59010.0,59310.553,0.00429325538044399,0.00509325538044399,stop,trailing,2024,0.03617861379427218,0.00298254533129978,0.03108535841382819,12.130113636363644,0.14078083282589332,0,934,1118,0.9054603580882961,0.01603983712301204,1,-0.017513716060110054
2024-08-30 08:00:00+00:00,2024-08-30 15:02:00+00:00,1,59236.0,58117.453,-0.019682892160172844,-0.018882892160172846,stop,trailing,2024,0.011460935917347584,0.02086568978323992,0.03034382807752043,0.5492718446601954,-1.647587273530706,1,270,422,0.8676935743416028,0.01613828006644863,0,0.00429325538044399
2024-08-31 00:00:00+00:00,2024-09-01 05:26:00+00:00,1,59096.4,57914.472,-0.020799999999999996,-0.019999999999999997,stop,initial_SL,2024,0.005746542936625556,0.02164768073858988,0.025746542936625552,0.26545767216446314,-3.480353356890474,1,35,1766,0.9829561872469595,0.015149154898101485,1,-0.019682892160172844
2024-09-02 00:00:00+00:00,2024-09-03 14:13:00+00:00,1,57268.1,57996.299999999996,0.011915630516814721,0.012715630516814722,stop,trailing,2024,0.04403673249156165,0.0030575486178168747,0.031321101974746926,14.402627070245702,0.28875054522383786,0,1573,2293,0.9907960523161016,0.014996762494137561,2,-0.020799999999999996
2024-09-04 00:00:00+00:00,2024-09-04 01:01:00+00:00,1,57452.0,56302.96,-0.020800000000000013,-0.020000000000000014,stop,initial_SL,2024,0.008145930515908933,0.020068927104365385,0.028145930515908947,0.40589765828274066,-2.455213675213677,1,16,61,1.0025151031235127,0.015112401750819012,0,0.011915630516814721
2024-09-04 08:00:00+00:00,2024-09-05 06:23:00+00:00,1,56717.1,56745.0,-0.00030808486329517105,0.000491915136704829,stop,trailing,2024,0.03143496405845859,0.00992822270532165,0.030943048921753757,3.1662226957911668,0.015648662291772635,0,535,1343,1.0512270752734507,0.01468881498618634,1,-0.020800000000000013
2024-09-05 08:00:00+00:00,2024-09-06 12:56:00+00:00,-1,57126.9,56907.5,0.0030405724798650276,0.0038405724798650275,stop,trailing,2024,0.032854924737733035,0.003030096154351077,0.02901435225786801,10.842865395725113,0.11689487985508087,0,1416,1736,1.110948254699517,0.01429521653558729,2,-0.00030808486329517105
2024-09-06 16:00:00+00:00,2024-09-06 20:50:00+00:00,1,54022.1,52941.657999999996,-0.02080000000000005,-0.020000000000000052,stop,initial_SL,2024,0.007254438461296422,0.02299244198207768,0.027254438461296476,0.3155140487883439,-2.7569328910436304,1,86,290,1.0741599953961094,0.01459661179926578,0,0.0030405724798650276
2024-09-07 00:00:00+00:00,2024-09-10 04:36:00+00:00,1,53927.7,56408.60399999999,0.04520426126091035,0.046004261260910354,stop,trailing,2024,0.07835490851640252,0.006141556194682827,0.032350647255492165,12.758152173913155,0.5871267305644291,0,4155,4596,1.0827107997919208,0.014593713581753365,1,-0.02080000000000005
2024-09-10 08:00:00+00:00,2024-09-11 16:54:00+00:00,-1,57183.2,57180.655999999995,-0.0007555114089452551,4.448859105474489e-05,stop,trailing,2024,0.02916940639908225,0.014864505659004743,0.029124917808027503,1.9623529411764706,0.00152517985611612,0,1847,1974,0.9158939869760316,0.014505984846884552,0,0.04520426126091035
2024-09-12 00:00:00+00:00,2024-09-15 23:10:00+00:00,1,57305.6,58779.09,0.02491284481795842,0.02571284481795842,stop,trailing,2024,0.0574359224927407,0.00039263178467723926,0.03172307767478229,146.28444444444452,0.44767879929513194,0,2813,5710,1.0190391261107798,0.013861444332372954,1,-0.0007555114089452551
2024-09-16 00:00:00+00:00,2024-09-16 14:29:00+00:00,1,59100.5,57918.49,-0.020800000000000034,-0.020000000000000035,stop,initial_SL,2024,0.0013823910119203236,0.0209896701381545,0.021382391011920358,0.0658605401047941,-14.467686658507274,1,6,869,0.8940285347959755,0.013740592781803314,0,0.02491284481795842
2024-09-16 16:00:00+00:00,2024-09-18 10:15:00+00:00,1,57860.7,59504.65,0.027612203792902686,0.028412203792902685,stop,trailing,2024,0.060218766796806864,0.007162028803661106,0.03180656300390418,8.40805984555997,0.4718164337169598,0,1400,2535,0.9158506002510902,0.013922217320604783,1,-0.020800000000000034
2024-09-18 16:00:00+00:00,2024-09-18 20:12:00+00:00,1,59400.1,59481.079,0.0005632805331977447,0.0013632805331977448,stop,trailing,2024,0.03233327890020385,0.00441245048409007,0.030969998367006105,7.327737504769207,0.04216338644173665,0,155,252,0.8944091404726983,0.014760113218975718,0,0.027612203792902686
2024-09-19 00:00:00+00:00,2024-09-19 12:06:00+00:00,-1,61735.3,62970.006,-0.02079999999999997,-0.019999999999999973,stop,initial_SL,2024,0.003260695258628417,0.02129575785652612,0.02326069525862839,0.15311477903704523,-6.133661202185696,1,94,726,0.7698160330588808,0.015815668892596817,0,0.0005632805331977447
2024-09-19 16:00:00+00:00,2024-09-23 03:09:00+00:00,-1,63129.0,64189.6,-0.01760051957103706,-0.01680051957103706,stop,trailing,2024,0.012815029542682444,0.016944668852666715,0.029615549113719504,0.7562868093858113,-1.3110012360939414,0,1571,4989,0.7968147360021122,0.015470624802822056,1,-0.02079999999999997
2024-09-23 08:00:00+00:00,2024-09-24 20:08:00+00:00,-1,63519.9,64568.846,-0.017313659498834164,-0.016513659498834165,stop,trailing,2024,0.013093534467151308,0.01662628562072671,0.029607193965985473,0.7875201212006491,-1.261207166045438,0,1092,2168,0.6756708157310144,0.014000398657398985,2,-0.01760051957103706
2024-09-25 00:00:00+00:00,2024-09-26 12:24:00+00:00,-1,64243.2,64513.432,-0.005006390715281985,-0.004206390715281985,stop,trailing,2024,0.0250423391113767,0.008667065152420847,0.029248729826658684,2.889367816091931,-0.1679711586275512,0,1538,2184,0.6797530660731756,0.013156410458205783,3,-0.017313659498834164
2024-09-26 16:00:00+00:00,2024-10-02 16:02:00+00:00,-1,65200.0,61932.046,0.04932199386503064,0.05012199386503064,stop,trailing,2024,0.07778834355828225,0.019171779141104295,0.02766634969325161,4.057440000000002,0.6443381048148579,1,7481,8642,0.6234608921392485,0.013009036535250405,4,-0.005006390715281985
2024-10-03 00:00:00+00:00,2024-10-07 22:56:00+00:00,1,60622.7,62514.75399999999,0.030410322206038277,0.031210322206038275,stop,trailing,2024,0.0631034249546787,0.013323392062709136,0.03189310274864043,4.7362882258264385,0.4945899882368308,0,6624,7136,0.8628030892206004,0.012076686790375601,0,0.04932199386503064
2024-10-08 00:00:00+00:00,2024-10-09 18:17:00+00:00,1,62190.6,61283.33899999999,-0.015388394387576353,-0.014588394387576352,stop,trailing,2024,0.01588825320868425,0.014883278180303753,0.0304766475962606,1.0675237683664651,-0.9181874304220293,0,843,2537,0.8674285977859602,0.01053047250336994,0,0.030410322206038277
2024-10-10 00:00:00+00:00,2024-10-10 18:00:00+00:00,1,60606.3,59458.09,-0.019745390165708948,-0.01894539016570895,stop,trailing,2024,0.011396504983805265,0.019078874638445226,0.030341895149514214,0.5973363314018812,-1.6623859852323892,1,713,1080,0.8710985139975012,0.01084021339390937,1,-0.015388394387576353
2024-10-11 00:00:00+00:00,2024-10-15 14:39:00+00:00,1,60293.3,65915.08899999999,0.09244069175181968,0.09324069175181968,stop,trailing,2024,0.1270522595379585,0.0039059066264410802,0.033811567786138835,32.528237791932035,0.733876690512244,0,6601,6639,0.9376510911721782,0.010846932100980646,2,-0.019745390165708948
2024-10-15 16:00:00+00:00,2024-10-21 13:42:00+00:00,1,65994.7,67479.02,0.021691503105552522,0.02249150310555252,stop,trailing,2024,0.05411495165520872,0.000637930015592029,0.0316234485496562,84.82897862234545,0.415624562484251,0,7703,8502,1.1744225658461989,0.01185491955402769,0,0.09244069175181968
2024-10-22 00:00:00+00:00,2024-10-23 15:34:00+00:00,1,67368.7,66021.326,-0.020799999999999944,-0.019999999999999945,stop,initial_SL,2024,0.006773175079821978,0.020128041657327515,0.026773175079821923,0.3365044247787632,-2.952824895901792,1,1376,2374,1.080246960695389,0.010285024636991814,0,0.021691503105552522
2024-10-23 16:00:00+00:00,2024-10-25 17:57:00+00:00,1,66201.7,66777.22499999999,0.007893507870643718,0.008693507870643718,stop,trailing,2024,0.03989021429963283,0.01479418202251595,0.031196706428989113,2.6963447008372663,0.21793585277188487,0,1763,2997,1.2300121744604329,0.009780827727634764,1,-0.020799999999999944
2024-10-26 00:00:00+00:00,2024-10-30 13:45:00+00:00,1,66662.7,71450.2,0.07101677309799934,0.07181677309799933,stop,trailing,2024,0.10496574546185503,0.003729221888702247,0.033148972363855694,28.14682220434533,0.6841924742400637,0,5471,6585,1.0903544122356974,0.009276395407946433,0,0.007893507870643718
2024-10-30 16:00:00+00:00,2024-10-31 14:45:00+00:00,1,72058.8,70795.35299999999,-0.018333555929324587,-0.01753355592932459,stop,trailing,2024,0.012852004196572677,0.018998373550489323,0.030385560125897264,0.6764791818845809,-1.364266277939776,1,304,1365,1.4420682021419615,0.0081074544889349,0,0.07101677309799934
2024-10-31 16:00:00+00:00,2024-11-01 02:03:00+00:00,1,70638.6,69225.82800000001,-0.020799999999999957,-0.01999999999999996,stop,initial_SL,2024,0.004017633418555695,0.020224070125965204,0.024017633418555652,0.19865602687945344,-4.978054968287721,1,18,603,1.307276101154931,0.008605684459292006,1,-0.018333555929324587
2024-11-01 08:00:00+00:00,2024-11-01 15:47:00+00:00,1,69301.0,69500.5,0.0020787463384366748,0.0028787463384366747,stop,trailing,2024,0.03389561478189348,0.00044732399243878156,0.031016868443456802,75.77419354838709,0.08492975734355045,0,390,467,1.4223979357870253,0.008899722653338157,2,-0.020799999999999957
2024-11-01 16:00:00+00:00,2024-11-03 02:22:00+00:00,1,69381.1,68427.001,-0.014551569231390133,-0.013751569231390133,stop,trailing,2024,0.01675095955526789,0.01419550857510199,0.030502528786658024,1.1800182759670899,-0.8209421786267461,0,19,2062,1.5764171517487962,0.008884242217460633,0,0.0020787463384366748
2024-11-03 08:00:00+00:00,2024-11-04 17:18:00+00:00,1,68395.5,67410.441,-0.015202394894400858,-0.014402394894400858,stop,trailing,2024,0.01608000526350422,0.015286093383336623,0.030482400157905078,1.0519368723099023,-0.8956710310965551,0,1142,1998,1.559998087657036,0.008955906455428375,1,-0.014551569231390133
2024-11-05 00:00:00+00:00,2024-11-06 07:42:00+00:00,1,67834.4,73386.417,0.08104662943875096,0.08184662943875096,stop,trailing,2024,0.11530580354510414,0.005604825870059986,0.033459174106353184,20.57259337190971,0.709822289272153,0,1628,1902,1.5278105288926414,0.009199416714277089,2,-0.015202394894400858
2024-11-06 08:00:00+00:00,2024-11-06 18:09:00+00:00,-1,73435.8,74903.145,-0.020781330631653785,-0.019981330631653787,stop,trailing,2024,0.009726863464413853,0.020152296291454496,0.02970819409606764,0.4826677478208026,-2.05424191516169,1,4,609,1.0010851524016775,0.012648813845215257,0,0.08104662943875096
2024-11-07 00:00:00+00:00,2024-11-07 18:33:00+00:00,-1,75579.9,76683.5,-0.015401765813397555,-0.014601765813397555,stop,trailing,2024,0.014949741928740237,0.01534931906498958,0.029551507742137793,0.9739677613998693,-0.9767236038587588,0,374,1113,1.3387888732138338,0.012912728605510628,1,-0.020781330631653785
2024-11-08 08:00:00+00:00,2024-11-10 04:33:00+00:00,-1,76171.0,77694.42,-0.020799999999999975,-0.019999999999999976,stop,initial_SL,2024,0.007232411285134686,0.02269892741332003,0.027232411285134664,0.3186234817813731,-2.7653294608822185,1,427,2673,1.452060725966962,0.013002975228941078,2,-0.015401765813397555
2024-11-10 16:00:00+00:00,2024-11-10 22:17:00+00:00,-1,79735.1,80905.67599999999,-0.015480811838199066,-0.014680811838199066,stop,trailing,2024,0.014872998215340655,0.018359543036880796,0.02955381005353972,0.8100963180545212,-0.9870781684796169,1,312,377,1.3896055556835571,0.01314504820537652,3,-0.020799999999999975
2024-11-11 00:00:00+00:00,2024-11-11 10:07:00+00:00,-1,80409.9,82018.098,-0.020800000000000048,-0.02000000000000005,stop,initial_SL,2024,0.0018492747783543705,0.020507425080742547,0.02184927477835442,0.09017586416009525,-10.81505043712196,1,12,607,1.4189633555784409,0.013160986971214253,4,-0.015480811838199066
2024-11-11 16:00:00+00:00,2024-11-11 18:54:00+00:00,-1,84114.1,85796.38200000001,-0.020800000000000075,-0.020000000000000077,stop,initial_SL,2024,0.002578640204198924,0.021231874323092016,0.022578640204199002,0.12145136905762328,-7.756025818349189,1,53,174,1.3720847658293627,0.014015384774119951,5,-0.020800000000000048
2024-11-12 00:00:00+00:00,2024-11-12 01:03:00+00:00,-1,88729.0,89257.122,-0.006752078801744672,-0.005952078801744672,stop,trailing,2024,0.023347496308985853,0.006114122778347553,0.029299575110730523,3.818617511520748,-0.2549343502606688,0,19,63,1.2704231775140324,0.015866945796077944,6,-0.020800000000000075
2024-11-12 08:00:00+00:00,2024-11-12 17:18:00+00:00,-1,89095.5,87714.697,0.014698010561700645,0.015498010561700646,stop,trailing,2024,0.04417282578805894,0.005552468979914777,0.0286748152263583,7.955528603193914,0.35084942575464934,0,350,558,1.4419289539338158,0.015869529982833558,7,-0.006752078801744672
2024-11-13 00:00:00+00:00,2024-11-13 06:35:00+00:00,1,87972.0,86212.56,-0.020800000000000027,-0.020000000000000028,stop,initial_SL,2024,0.0073546128313554315,0.020370117764743328,0.02735461283135546,0.36104910714285715,-2.7193817619783656,1,75,395,1.3862807638464625,0.01650066599635284,0,0.014698010561700645
2024-11-13 08:00:00+00:00,2024-11-13 19:18:00+00:00,1,87402.9,90618.467,0.03599016371310346,0.03679016371310346,stop,trailing,2024,0.06885583887948812,0.0030948629850954604,0.032065675166384665,22.24842883548988,0.5343071017912339,0,493,678,1.4022753558934071,0.016519376976592674,1,-0.020800000000000027
2024-11-14 08:00:00+00:00,2024-11-15 09:25:00+00:00,-1,90818.9,89315.42,0.015754703921760736,0.016554703921760734,stop,trailing,2024,0.04519874167161234,0.011310421068742428,0.02864403774985161,3.9962032710279862,0.3662647080318639,0,941,1525,1.0524131737695779,0.018746250508327563,0,0.03599016371310346
2024-11-16 00:00:00+00:00,2024-11-18 06:42:00+00:00,-1,91074.6,91398.183,-0.004352944509226488,-0.003552944509226488,stop,trailing,2024,0.02567675290366359,0.008511703592439572,0.029229697412890075,3.016640866873076,-0.138372033354714,0,2764,3282,1.0828593675365787,0.01932784731342334,0,0.015754703921760736
2024-11-18 08:00:00+00:00,2024-11-18 15:42:00+00:00,-1,91795.9,92104.763,-0.004164670971143723,-0.0033646709711437233,stop,trailing,2024,0.02585954274646241,0.0059152968705574,0.029224213717606133,4.371639042357253,-0.13011332041453097,0,359,462,0.9568502668622825,0.01909106642657462,1,-0.004352944509226488
2024-11-18 16:00:00+00:00,2024-11-19 12:26:00+00:00,-1,92407.8,92397.386,-0.000687303885602684,0.0001126961143973161,stop,trailing,2024,0.02923562729553139,0.0029012702390922764,0.029122931181134074,10.076837001119335,0.003854752739119146,0,203,1226,0.9255829881818605,0.019011674217775512,2,-0.004164670971143723
2024-11-19 16:00:00+00:00,2024-11-20 13:15:00+00:00,-1,92455.5,94074.432,-0.018310391485633636,-0.017510391485633638,stop,trailing,2024,0.012125833509093627,0.019253586860706023,0.029636224994727265,0.6297960788719748,-1.4440567299973173,1,397,1275,0.855681212319968,0.019399023737193367,3,-0.000687303885602684
2024-11-20 16:00:00+00:00,2024-11-21 03:36:00+00:00,-1,94737.6,95886.099,-0.012922948016415827,-0.012122948016415827,stop,trailing,2024,0.017356361149110835,0.012143013966999313,0.029479309165526664,1.42932892906816,-0.6984729064039373,0,166,696,0.8502170597388458,0.019296982523859127,4,-0.018310391485633636
2024-11-21 08:00:00+00:00,2024-11-21 18:30:00+00:00,-1,96950.0,98493.75,-0.016723156266116552,-0.015923156266116553,stop,trailing,2024,0.013666838576585868,0.015986591026302156,0.029589994842702423,0.854893864120269,-1.1650943396226414,0,461,630,0.9361746483909398,0.017931651715205967,5,-0.012922948016415827
2024-11-22 08:00:00+00:00,2024-11-25 09:11:00+00:00,-1,99252.6,98696.763,0.004800226089795123,0.005600226089795123,stop,trailing,2024,0.03456332630077197,0.0041046783661082345,0.028963100210976846,8.420471281296145,0.16202798425885426,0,3361,4391,0.8079053323592108,0.01779443992854876,6,-0.016723156266116552
2024-11-25 16:00:00+00:00,2024-11-26 16:28:00+00:00,-1,96040.4,94299.59,0.01732580955514552,0.01812580955514552,stop,trailing,2024,0.04672408694674319,0.005438336366779011,0.02859827739159767,8.591614014933887,0.3879328787271025,0,1186,1468,0.8434890377084455,0.018681416478704766,0,0.004800226089795123
2024-11-27 00:00:00+00:00,2024-12-01 02:58:00+00:00,1,92021.5,95751.901,0.039738363317268224,0.040538363317268226,stop,trailing,2024,0.0727199621827508,0.0017115565384176524,0.03218159886548257,42.48761904761906,0.5574585313368595,0,3800,5938,0.9631815607308101,0.017102854525257154,0,0.01732580955514552
2024-12-01 08:00:00+00:00,2024-12-02 08:26:00+00:00,1,96525.4,95318.02,-0.013308417473535361,-0.012508417473535361,stop,trailing,2024,0.018032559305633605,0.012694068089849806,0.030540976779168966,1.4205500693707847,-0.6936573595311881,0,1051,1466,0.8975889765507906,0.012842432704114542,0,0.039738363317268224
2024-12-03 00:00:00+00:00,2024-12-03 13:55:00+00:00,1,95890.6,93972.788,-0.020800000000000055,-0.020000000000000056,stop,initial_SL,2024,0.005051590041151001,0.020759073360684006,0.025051590041151057,0.24334371546267095,-3.9591494632535684,1,160,835,0.8173968443982141,0.013168191783308204,1,-0.013308417473535361
2024-12-03 16:00:00+00:00,2024-12-05 07:16:00+00:00,1,95744.7,101491.488,0.0592219959956008,0.060021995995600805,stop,trailing,2024,0.09280618143876368,0.011425175492742618,0.032784185443162875,8.122954566230957,0.6467456700091161,0,2108,2356,0.8752531422420775,0.012810721853617377,2,-0.020800000000000055
2024-12-05 08:00:00+00:00,2024-12-05 22:29:00+00:00,-1,102292.1,92906.0,0.09095781903001313,0.09175781903001312,stop,trailing,2024,0.11821147478642051,0.013389108249806107,0.026453655756407388,8.828928154205668,0.7762175304537674,0,868,869,0.8410820281246049,0.014065154532090398,0,0.0592219959956008
2024-12-06 00:00:00+00:00,2024-12-07 05:45:00+00:00,1,97001.6,98929.136,0.01907117738264104,0.019871177382641037,stop,trailing,2024,0.05141358493055782,0.005897840860357002,0.031542407547916776,8.71735710540106,0.3864966313763222,0,1242,1785,0.7262480097253025,0.015374026888181432,0,0.09095781903001313
2024-12-08 16:00:00+00:00,2024-12-09 21:15:00+00:00,-1,99974.9,96860.891,0.03034790812493927,0.03114790812493927,stop,trailing,2024,0.05936690109217411,0.0148337232645394,0.02821899296723484,4.002157788267024,0.5246679134654253,0,1745,1755,0.6423526941314518,0.014712610795256258,0,0.01907117738264104
2024-12-10 00:00:00+00:00,2024-12-10 16:01:00+00:00,1,97349.1,95402.118,-0.020800000000000034,-0.020000000000000035,stop,initial_SL,2024,0.009979547833518747,0.02076649912531298,0.029979547833518784,0.48055995251285966,-2.0040988162635136,1,888,961,0.6834812300472843,0.01437121000354753,0,0.03034790812493927
2024-12-11 00:00:00+00:00,2024-12-12 19:42:00+00:00,1,96602.3,99462.24799999999,0.02880538206647243,0.029605382066472428,stop,trailing,2024,0.06144884749120871,0.00985794334089357,0.031843465424736275,6.233434841961539,0.4817890534189104,0,2416,2622,0.8346973019457021,0.013473932703742274,1,-0.020800000000000034
2024-12-13 00:00:00+00:00,2024-12-16 12:48:00+00:00,1,99982.3,103465.826,0.034041426932567044,0.034841426932567046,stop,trailing,2024,0.0668468318892444,0.008328474139922737,0.03200540495667735,8.026299987990901,0.5212128375850974,0,4359,5088,0.7334806273929126,0.01393833780484157,0,0.02880538206647243
2024-12-16 16:00:00+00:00,2024-12-19 08:28:00+00:00,-1,106281.1,101706.32,0.04224415366419804,0.043044153664198045,stop,trailing,2024,0.07091665404291078,0.01962437347750444,0.027872500378712736,3.6137028335810593,0.60696819731727,1,3509,3868,0.7687173766524552,0.013842240485360683,0,0.034041426932567044
2024-12-19 16:00:00+00:00,2024-12-19 17:49:00+00:00,1,100631.1,98618.478,-0.020800000000000027,-0.020000000000000028,stop,initial_SL,2024,0.005280673668478176,0.02267887362853046,0.025280673668478203,0.23284549995617893,-3.787395558901063,1,39,109,0.852514354162513,0.0153032432293497,0,0.04224415366419804
2024-12-20 00:00:00+00:00,2024-12-20 08:52:00+00:00,1,97434.3,95485.614,-0.020800000000000013,-0.020000000000000014,stop,initial_SL,2024,0.008299951865000283,0.021905017021726463,0.028299951865000297,0.3789064330225348,-2.409652528749856,1,451,532,0.9417101793738278,0.015439565684656318,1,-0.020800000000000027
2024-12-20 16:00:00+00:00,2024-12-21 13:30:00+00:00,1,96961.4,96500.45,-0.005553953635157879,-0.0047539536351578785,stop,trailing,2024,0.02602685192251768,0.01616725831103915,0.03078080555767556,1.6098494513906734,-0.18265572990965132,0,944,1290,0.9830146999970525,0.014394423034738184,2,-0.020800000000000013
2024-12-22 08:00:00+00:00,2024-12-22 20:09:00+00:00,1,96192.1,94402.437,-0.019405093349661773,-0.018605093349661775,stop,trailing,2024,0.01174732644364766,0.01863042807049649,0.030352419793309434,0.6305451704703959,-1.5837725663716817,1,158,729,1.1689789948821279,0.013097685321585433,3,-0.005553953635157879
2024-12-23 00:00:00+00:00,2024-12-23 15:10:00+00:00,1,95153.4,93604.03,-0.017082865352157625,-0.016282865352157627,stop,trailing,2024,0.014141375925610707,0.017898467106797985,0.030424241277768334,0.7900886618519245,-1.151434304399516,0,662,910,1.2050068695861855,0.01313425347767102,4,-0.019405093349661773
